distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,datetime,temp,location,clouds,pressure,rain,humidity,wind
2.32,Uber,Fenway,Beacon Hill,31.5,1,2f63c4db-8051-42f5-accc-cffcb6329bad,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26-11-2018 07:11,41.1,Beacon Hill,0.97,1014.35,0,0.92,1.81
3.01,Uber,Boston University,North Station,18.5,1,4f8fefe5-726b-497a-a6d7-2a140adc1b44,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 23:02,39.9,North Station,0.98,995.03,0,0.64,9.99
1.7,Uber,West End,South Station,27.5,1,16b18c1c-e1d6-4883-b06f-e66714827359,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 00:45,38.83,South Station,0.04,992.11,0,0.73,7.52
1.03,Uber,North Station,North End,11,1,e36a7c92-80c5-4694-8f02-71bb08783c26,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 12:06,34.69,North End,0.77,991.15,0,0.76,6.7
4.76,Uber,Financial District,Boston University,9,1,32042986-a44c-4d30-8cb1-2c8abd01d4d5,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:31,35,Boston University,0.16,991.78,0,0.8,6.44
2.38,Uber,North Station,South Station,9,1,fc04e907-e842-466d-9a62-ad1e92f1082a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 18:06,41.41,South Station,0.93,991.41,0,0.63,9.76
0.91,Lyft,Financial District,Haymarket Square,16.5,1,6d0bb22c-5fbc-4b49-a6ef-0ca461744bd3,lyft_lux,Lux Black,29-11-2018 06:49,37.89,Haymarket Square,0.98,1000.17,0,0.69,10.02
2.72,Uber,West End,Fenway,31.5,1,f2634eaf-3895-4d46-86db-5f426f22b246,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26-11-2018 05:13,40.44,Fenway,0.92,1013.75,0,0.93,2.96
3.39,Uber,North Station,Boston University,11.5,1,4d853cc7-b4ea-4589-ad7c-5ce663c6c004,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,26-11-2018 08:21,40.9,Boston University,0.97,1014.44,0,0.92,1.36
1.61,Uber,Haymarket Square,Theatre District,13,1,7ce76fb1-137c-4882-b727-f305c5194b0e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 13:02,36.8,Theatre District,0.64,991.57,0,0.7,6.6
3.1,Lyft,Boston University,North Station,16.5,1,20f48796-d4d6-404d-91fd-1e3e0df50bd9,lyft_plus,Lyft XL,29-11-2018 01:02,38.66,North Station,0.7,997.12,0,0.71,9.92
2.14,Uber,South Station,West End,7.5,1,7153fca1-6353-40d0-8fe6-6a23c044289d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 06:49,41.07,West End,0.98,1014.35,0,0.92,1.8
4.72,Uber,Financial District,Boston University,0,1,e9de955e-1141-40a9-8b2b-e830ea70bac0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 22:42,44.48,Boston University,0.97,1007.91,0.0082,0.88,9.47
1.18,Uber,West End,South Station,6.5,1,bf82f641-a3d0-4b30-8350-e2e06ad90446,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 06:41,38.21,South Station,0.61,1000.6,0,0.69,10.63
1.36,Uber,Beacon Hill,Haymarket Square,0,1,26922bf1-8ec6-4752-9513-92f9e01f5a92,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 07:34,35.02,Haymarket Square,0.15,991.75,0,0.8,6.7
1.3,Uber,Theatre District,South Station,7.5,1,bf6d167e-05d6-404e-ba17-dbb6676b82ce,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,01-12-2018 22:52,38.55,South Station,0.54,1023.52,0,0.7,2.34
1.65,Uber,Beacon Hill,North End,0,1,c1d8186a-df37-406b-90bc-541a3e5c13e3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 00:02,39.21,North End,0.82,996.07,0,0.66,10.75
1.41,Uber,Theatre District,North End,8,1,e6f0c071-7154-44d8-8eb4-e37ef420de48,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 07:34,35.04,North End,0.14,991.75,0,0.8,6.72
2.98,Uber,Theatre District,Boston University,9.5,1,ef26d261-f46f-4d0c-a57e-f3cc3c3ae599,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,03-12-2018 14:53,52.71,Boston University,0.74,999.96,0,0.86,6.51
3.16,Uber,North End,Back Bay,35,1,5c6df291-8a09-43da-949e-ea3f89e7b343,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 13:02,36.88,Back Bay,0.64,991.57,0,0.7,6.47
2.03,Lyft,South Station,West End,22.5,1,56e8b7f3-c6cc-4ea5-9e55-ecc04b7210e8,lyft_lux,Lux Black,28-11-2018 09:43,33.15,West End,0.4,991.95,0,0.85,6.78
1,Uber,North End,West End,0,1,c1a8b4fa-ef66-4231-828e-6e497b265041,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 00:02,39.1,West End,0.83,996.07,0,0.67,10.69
2.66,Uber,Fenway,Theatre District,21.5,1,11d78a53-1d85-44fe-b46f-4b63db3e33a9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 06:41,37.35,Theatre District,0.61,1000.61,0,0.72,10.58
2.99,Lyft,Fenway,West End,27.5,1,ba6e4f26-3706-4eab-9d51-f3c6e7d25768,lyft_lux,Lux Black,28-11-2018 17:02,41.4,West End,0.92,991.49,0,0.63,9.23
0.77,Lyft,Haymarket Square,West End,10.5,1,1dc9f6de-a24f-442c-b5e2-5735f4cba3e0,lyft_premier,Lux,29-11-2018 00:02,39.1,West End,0.83,996.07,0,0.67,10.69
2.33,Uber,North End,Back Bay,30.5,1,e79363a5-5c37-41b3-a85e-825ea22d1748,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27-11-2018 02:15,44.32,Back Bay,1,1003.12,0.1144,0.9,13.64
3.2,Uber,Northeastern University,West End,9.5,1,d9ffdb52-dc36-4bfc-8b8c-edf703dacc5d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 09:32,33.27,West End,0.42,991.79,0,0.84,5.89
1.22,Uber,Northeastern University,Back Bay,26.5,1,3d4efca2-dd05-4b91-bd1b-60a5c10157a9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 11:02,33.02,Back Bay,0.38,990.65,0,0.83,6.49
2.86,Uber,West End,Northeastern University,8.5,1,5ba80dd6-8914-4850-9643-77a957c21c29,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 06:41,37.31,Northeastern University,0.62,1000.63,0,0.72,10.48
2.86,Uber,West End,Northeastern University,0,1,7bc64f9c-37af-4dbc-afc3-6ff3071c75dd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 16:32,41.34,Northeastern University,0.66,991.63,0,0.63,10.44
1.71,Uber,South Station,West End,11,1,b111e93c-7621-4142-ac00-810f04d93dc8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 07:31,34.96,West End,0.15,991.76,0,0.8,6.6
2.19,Uber,North End,Beacon Hill,9.5,1,6c3d3541-26dd-46da-96d9-e11dd1e384e6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 00:45,38.92,Beacon Hill,0.04,992.1,0,0.72,7.5
1.3,Uber,Theatre District,South Station,0,1,da5f4b8c-0eb1-4e49-9050-cc9c3da914f9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 23:45,39.72,South Station,0.88,995.86,0,0.65,10.4
3.42,Uber,Northeastern University,North Station,25,1,b81eb21c-00a0-4dbc-80c1-af8feb551f12,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 16:02,41.26,North Station,0.63,991.56,0,0.62,9.87
0.58,Uber,South Station,Theatre District,7,1,bf6160c3-1113-40d2-9f30-46d90cc3d35f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 16:35,45.38,Theatre District,0.84,1013.55,0,0.86,5.89
0.58,Uber,South Station,Theatre District,0,1,c222377c-4a0a-49a8-8b72-476ecf707e3f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 16:02,41.34,Theatre District,0.62,991.56,0,0.61,9.93
1.38,Lyft,Beacon Hill,Haymarket Square,5,1,6032c3c7-bab5-472b-b422-3b5df8c161a5,lyft_line,Shared,28-11-2018 09:48,33.53,Haymarket Square,0.12,991.2,0,0.83,5.38
4.51,Lyft,Fenway,Financial District,13.5,1,7e948844-6f80-4b1a-8700-cf3273ba03ff,lyft,Lyft,28-11-2018 09:32,34.17,Financial District,0.42,991.74,0,0.81,5.97
3.05,Uber,Fenway,North Station,0,1,769f2e49-df28-4ed0-a911-fe2e1cb6ee8f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 14:06,38.52,North Station,0.48,991.68,0,0.67,11.35
0.98,Uber,Financial District,Haymarket Square,7,1,a3fa70fd-da9a-43d7-afd1-db500f2716b3,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 23:02,39.94,Haymarket Square,0.98,995.03,0,0.64,10.02
2.32,Uber,Haymarket Square,Back Bay,0,1,59e64ff2-c455-453a-a4cc-93f06757d29c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 09:32,33.54,Back Bay,0.42,991.75,0,0.83,5.9
1.11,Lyft,Theatre District,South Station,13.5,1,ab59f5fd-46bf-47b7-9d9c-7f81f15852d0,lyft_premier,Lux,29-11-2018 00:39,37.94,South Station,0.76,996.81,0,0.71,11.19
1.72,Lyft,North End,Beacon Hill,22.5,1,3e59ee55-6436-44c2-9c76-de54fa020d8a,lyft_lux,Lux Black,29-11-2018 00:02,39.18,Beacon Hill,0.83,996.08,0,0.67,10.69
1.73,Lyft,North End,Theatre District,22.5,1,2a48015b-a64f-4229-bb54-40a9bedcb86a,lyft_lux,Lux Black,28-11-2018 07:33,34.89,Theatre District,0.13,991.58,0,0.8,6.71
2.51,Lyft,Back Bay,North End,27.5,1,535b3668-6b74-44a4-88aa-7132543feb4c,lyft_lux,Lux Black,28-11-2018 19:02,41.07,North End,1,991.81,0,0.64,9.53
1.25,Uber,Haymarket Square,Financial District,8,1,696e2a47-3183-4473-8a95-a1b54fc5d3c0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,26-11-2018 10:05,41.24,Financial District,1,1014.75,0,0.92,1.74
0.75,Lyft,Haymarket Square,West End,7,1,47b98211-0099-421c-bb04-214a9d96a481,lyft,Lyft,28-11-2018 09:32,33.28,West End,0.42,991.79,0,0.84,5.89
0.99,Uber,Financial District,Haymarket Square,10.5,1,fa9f454f-e80c-4977-ac94-6626bddab064,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 10:35,40.57,Haymarket Square,0.99,1014.86,0,0.95,2.05
2.63,Lyft,Beacon Hill,Boston University,16.5,1,4fa88805-6cf8-4fbe-965d-1272beb0de5c,lyft_plus,Lyft XL,27-11-2018 00:42,43.89,Boston University,0.98,1005.89,0.2112,0.91,10.64
4.44,Uber,Financial District,Boston University,37.5,1,b869cc5c-90e9-44f9-a688-204d19d4f927,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 11:32,32.88,Boston University,0.37,991.06,0,0.83,6.38
3.3,Uber,Northeastern University,North Station,25,1,253facee-f914-4b14-a9fa-9400cb931b94,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 17:32,41.43,North Station,0.86,991.66,0,0.64,9.92
2.41,Lyft,Fenway,Beacon Hill,16.5,1,e224b727-ccfc-4a16-9ca5-be5f6b30f21b,lyft_premier,Lux,26-11-2018 05:13,40.64,Beacon Hill,0.93,1013.76,0,0.92,2.99
4.55,Uber,Financial District,Northeastern University,12,1,895cedf1-91b1-41ce-9aff-b8a7c40bee48,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 01:02,38.57,Northeastern University,0.72,997.15,0,0.71,9.88
2.27,Uber,Boston University,Beacon Hill,10.5,1,668d5293-e180-4c05-b0ed-ab58b425718c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 10:32,32.83,Beacon Hill,0.16,991.41,0,0.85,6.38
2.99,Lyft,North End,Back Bay,16.5,1.5,3837926a-fe71-4cac-8ffb-f4c5f6415bfe,lyft,Lyft,28-11-2018 07:31,35.01,Back Bay,0.16,991.78,0,0.8,6.56
2.71,Lyft,Theatre District,Fenway,19.5,1,a4addfef-8e28-42b0-9d08-2d4d44bbfbcd,lyft_premier,Lux,28-11-2018 14:02,38.48,Fenway,0.49,991.67,0,0.67,11.49
1.41,Uber,Theatre District,North End,7.5,1,e464fc20-c311-4177-8786-38cc57365023,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 16:02,41.22,North End,0.63,991.55,0,0.62,9.88
3.21,Lyft,North Station,Northeastern University,38.5,1,c71b1d5b-6f7a-4985-82bc-80c55141f3d0,lyft_luxsuv,Lux Black XL,28-11-2018 14:02,38.49,Northeastern University,0.49,991.67,0,0.67,11.39
3.04,Lyft,West End,Fenway,26,1,b34550fc-48f2-400b-a93d-9c1f27cc22dd,lyft_lux,Lux Black,28-11-2018 13:02,36.85,Fenway,0.63,991.58,0,0.7,6.36
1.52,Lyft,Boston University,Back Bay,13.5,1,993a78be-7258-4cd4-ab07-2396fd045625,lyft_plus,Lyft XL,28-11-2018 14:32,38.92,Back Bay,0.44,991.95,0,0.67,11.2
1.1,Uber,Northeastern University,Back Bay,14.5,1,86e583b1-beb0-4502-a642-90d3750a0a1f,6c84fd89-3f11-4782-9b50-97c468b19529,Black,27-11-2018 01:45,44.18,Back Bay,1,1004.18,0.6364,0.91,12.39
2.98,Lyft,Fenway,West End,26,1,d36e795e-3512-4e40-85b5-753a42132b6f,lyft_lux,Lux Black,28-11-2018 07:33,34.95,West End,0.15,991.76,0,0.8,6.65
1.5,Uber,North Station,South Station,0,1,51d70943-4725-4b02-b26e-06f55f385714,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 01:09,36.76,South Station,0.67,997.22,0,0.76,10.16
3.07,Uber,North Station,Fenway,9.5,1,1d4ab64c-0069-4299-b082-55456ebb2584,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
1.94,Uber,Theatre District,Northeastern University,14,1,efd180f6-8cc3-4d27-bddd-dac46dd81beb,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 06:41,37.31,Northeastern University,0.62,1000.63,0,0.72,10.48
2.71,Uber,West End,Fenway,17,1,95042ea1-8601-4587-819b-77db93c4dbf9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 06:49,37.84,Fenway,0.99,1000.2,0,0.69,10.02
3.05,Uber,Fenway,North Station,12.5,1,70ffe95e-c22a-4077-9359-b5115f5368c9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 12:02,34.62,North Station,0.83,991.2,0,0.75,6.36
1.39,Lyft,Fenway,Back Bay,26,1,35910ba8-c6e9-43e6-8921-1f3233192fb2,lyft_luxsuv,Lux Black XL,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
0.92,Uber,Haymarket Square,Financial District,7.5,1,ad5c2128-b2d7-47df-8d19-983fd35c9830,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 05:17,40.6,Financial District,0.93,1013.77,0,0.92,3.13
1.09,Lyft,Financial District,North End,13.5,1,11bcb024-c7d0-4343-aeac-5ec9a9f245ac,lyft_premier,Lux,28-11-2018 17:02,41.39,North End,0.92,991.49,0,0.63,9.25
2.14,Lyft,South Station,North Station,9,1,859abf15-f743-47f0-9372-b82df5439d19,lyft,Lyft,28-11-2018 10:32,32.7,North Station,0.16,991.4,0,0.85,6.39
3.2,Lyft,North Station,Fenway,27.5,1,af1c9956-2751-4ba9-b2ba-3827078068fd,lyft_lux,Lux Black,28-11-2018 22:02,40.62,Fenway,0.83,994.1,0,0.63,9.21
2.54,Lyft,Theatre District,Fenway,7,1,13c5b9e0-a34c-4cfc-bf0d-b21cbf20e1ec,lyft_line,Shared,27-11-2018 00:58,43.85,Fenway,0.98,1005.92,0.167,0.91,9.82
3.05,Uber,Fenway,North Station,34,1,4f335d17-d98e-42f6-9c16-8858a5a56a70,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 09:32,33.33,North Station,0.42,991.79,0,0.84,5.9
2.17,Uber,South Station,North Station,9.5,1,a0521ef1-917a-4a57-bced-47e343d41742,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 00:02,39.14,North Station,0.82,996.07,0,0.67,10.7
3.05,Lyft,Northeastern University,West End,19.5,1,e74e702f-9d93-4473-9e7b-ab12941b151b,lyft_premier,Lux,26-11-2018 06:16,40.42,West End,1,1014.18,0,0.92,1.23
2.81,Uber,Theatre District,Northeastern University,30.5,1,5c3d362a-e5b3-46f7-8770-57e2996b7233,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 01:09,38.43,Northeastern University,0.68,997.26,0,0.71,10.03
2.8,Uber,Boston University,West End,24,1,282a3f91-628f-4da3-adf3-cbae538dfc8c,6c84fd89-3f11-4782-9b50-97c468b19529,Black,26-11-2018 15:35,44.36,West End,0.89,1014.21,0,0.89,4.97
1.4,Uber,Haymarket Square,Beacon Hill,9,1,9c005e71-3343-4624-87bf-f1c2cc2329f9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:34,34.83,Beacon Hill,0.13,991.63,0,0.8,6.65
1.3,Lyft,Theatre District,Haymarket Square,3,1,50bb0c20-fb7a-400e-b37d-b587d3818e51,lyft_line,Shared,28-11-2018 13:32,37.96,Haymarket Square,0.55,991.82,0,0.69,6.72
2.02,Lyft,Theatre District,Northeastern University,13.5,1,7bac8182-bd8e-4c76-865b-ee8ee06ca083,lyft_plus,Lyft XL,26-11-2018 04:55,40.56,Northeastern University,0.94,1013.75,0,0.92,2.88
4.42,Uber,Financial District,Fenway,0,1,5ccb7ff5-4ac7-4461-aea2-bb78de1a6a96,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 04:46,37.7,Fenway,0.43,998.94,0,0.7,9.28
0.39,Uber,South Station,Financial District,0,1,a4aa97b7-8643-4426-91f1-d73b7a2b1546,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 06:14,40.5,Financial District,1,1014.18,0,0.92,1.25
1.56,Uber,Back Bay,Boston University,8,1,a8410ab7-e41b-457b-a2a5-fc6c26fc8eb9,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 04:32,37.62,Boston University,0.49,998.77,0,0.71,9.81
0.68,Lyft,Haymarket Square,North Station,9,1,f37cfb9a-b837-4bed-a7c0-5b5e02e06f55,lyft_plus,Lyft XL,28-11-2018 11:32,33.13,North Station,0.35,991.04,0,0.82,6.55
1.57,Uber,North End,Theatre District,0,1,9355ecfc-ab21-43c7-8c69-f3d44cc2893b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 05:29,40.23,Theatre District,0.92,1013.8,0,0.94,2.78
0.99,Uber,Financial District,Haymarket Square,5.5,1,191117f7-a70d-4744-a225-cf61c6d39eb1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 09:32,33.38,Haymarket Square,0.42,991.79,0,0.84,5.92
3.04,Uber,West End,Boston University,11.5,1,f55894e3-ea33-45ba-879d-82bbdcecda6d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 00:39,38.62,Boston University,0.74,996.85,0,0.69,10.84
1.09,Uber,Financial District,North End,7.5,1,e3aa3bce-6236-4d51-ab73-5997bb720d29,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 07:34,35.04,North End,0.14,991.75,0,0.8,6.72
2.34,Uber,Back Bay,North End,0,1,be890375-07d5-4409-8cf6-d62928f93dc4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 07:31,34.91,North End,0.13,991.59,0,0.8,6.66
0.93,Lyft,North Station,North End,5,1,f34082a5-deef-44ae-8182-0ead6cb56c28,lyft_line,Shared,26-11-2018 22:42,44.65,North End,0.97,1007.98,0.0195,0.87,9.67
3.01,Uber,Boston University,North Station,10.5,1,5122fb32-5823-4f62-b152-31183b5ee975,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 10:32,32.7,North Station,0.16,991.4,0,0.85,6.39
1.02,Lyft,Haymarket Square,Financial District,16.5,1,1451cff0-02ee-4271-bfaf-cb61b40cb33e,lyft_lux,Lux Black,29-11-2018 01:02,36.85,Financial District,0.71,997.12,0,0.76,10
2.83,Lyft,West End,Northeastern University,7,1,6a4a4683-c3c3-497c-912b-1bea4630a24d,lyft_line,Shared,28-11-2018 22:53,40.04,Northeastern University,0.99,994.96,0,0.63,9.81
2.66,Uber,Fenway,Theatre District,33,1,0bacddff-8cd5-4be2-bc0a-1ac67cbf33e7,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 19:02,40.9,Theatre District,1,991.82,0,0.64,9.5
2.95,Lyft,Theatre District,Boston University,9,1,c559f356-26c9-4fca-bb13-b4cc8a75007a,lyft_line,Shared,28-11-2018 21:32,40.45,Boston University,0.86,994.12,0,0.65,9.41
2.07,Lyft,Beacon Hill,South Station,16.5,1,b72b33e4-16c1-4685-977e-a9cfee892d4d,lyft_plus,Lyft XL,28-11-2018 11:32,34.03,South Station,0.35,991.05,0,0.79,6.57
5.56,Uber,Boston University,Financial District,13,1,d4813c49-0c88-41b8-a88a-133d2d3d4145,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:33,35.85,Financial District,0.15,991.76,0,0.77,6.71
2.99,Lyft,Fenway,West End,7,1,126ade8d-2e24-48b2-834d-dc99531c1f2d,lyft_line,Shared,26-11-2018 05:29,40.28,West End,0.92,1013.8,0,0.94,2.67
1.25,Lyft,West End,North End,3.5,1,bf56496d-723d-4f6d-8340-bdeeef8a00c8,lyft_line,Shared,29-11-2018 04:02,37.71,North End,0.62,998.36,0,0.7,9.33
3.45,Uber,South Station,Back Bay,10,1,23e5c21f-d336-4de8-9a54-493da462ae20,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:34,35,Back Bay,0.15,991.78,0,0.8,6.62
1.73,Lyft,South Station,West End,19.5,1,ac02c168-0a06-4a9d-8bfd-5320f3f46d6c,lyft_lux,Lux Black,28-11-2018 12:02,34.57,West End,0.83,991.2,0,0.76,6.36
1.39,Lyft,Fenway,Back Bay,3.5,1,a89045b5-a9a1-4f91-be09-28c867e89d21,lyft_line,Shared,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
1.81,Uber,Northeastern University,Theatre District,9.5,1,53be513d-d702-4fa1-8a15-6961ea272e26,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 14:32,38.99,Theatre District,0.45,991.95,0,0.67,11.14
1.06,Lyft,North End,West End,7,1,187435a8-7a37-4dc3-84f0-f31bcad8162e,lyft,Lyft,28-11-2018 12:02,34.57,West End,0.83,991.2,0,0.76,6.36
3.3,Uber,Northeastern University,Financial District,10.5,1,635f8e14-6da3-40b9-9e1d-bd7d99a689fd,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 05:17,40.6,Financial District,0.93,1013.77,0,0.92,3.13
0.92,Uber,North Station,North End,12,1,057e50cd-0294-4f1c-8400-99b6547e1442,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 23:02,39.98,North End,0.98,995.02,0,0.64,10.04
1.5,Uber,Back Bay,Fenway,13,1,3a52acfc-56d2-4265-a34d-a9b3925f9b82,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 09:48,33.1,Fenway,0.39,991.97,0,0.85,6.83
1.35,Lyft,Haymarket Square,Beacon Hill,16.5,1.25,63b64af6-e249-41b4-a5b8-a2e80a3dcac0,lyft_premier,Lux,01-12-2018 15:53,39.92,Beacon Hill,0.12,1022.78,0,0.61,3.34
1.03,Lyft,Theatre District,South Station,26,1,ae72e057-4997-48ee-bccd-c6719043b09d,lyft_luxsuv,Lux Black XL,26-11-2018 06:24,43.92,South Station,1,1014.18,0,0.81,1.38
1.04,Uber,Financial District,North End,18.5,1,64bedb01-0faf-44b7-b21a-14161ae2c5e1,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 09:32,33.42,North End,0.42,991.73,0,0.84,5.95
1.9,Uber,Beacon Hill,North End,28.5,1,6696c4c7-b209-4f28-b350-52be3f8a3a0a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 01:09,38.61,North End,0.67,997.21,0,0.71,10.12
1.04,Uber,Financial District,North End,9.5,1,a0165ef5-979d-4094-b601-0535c9dd60e7,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 10:05,40.84,North End,1,1014.75,0,0.93,1.81
3.53,Uber,Back Bay,South Station,0,1,6ce6e900-e0bb-4192-a60a-143edec746dc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 09:32,34.13,South Station,0.42,991.75,0,0.81,5.98
2.72,Uber,West End,Fenway,9.5,1,08336244-92f6-40e4-9d3b-83847605d722,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 06:50,41.04,Fenway,0.98,1014.34,0,0.92,1.8
1.97,Uber,West End,South Station,9.5,1,6c52e10f-b51e-474b-9e7f-720a3cd955b1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 19:06,41.22,South Station,1,991.9,0,0.64,9.58
1.33,Lyft,Back Bay,Northeastern University,11,1,dbf0d73c-6fd8-49d3-9044-df047895b9a3,lyft_plus,Lyft XL,26-11-2018 22:42,44.44,Northeastern University,0.97,1007.91,0.0056,0.88,9.61
3.15,Uber,Northeastern University,West End,11,1,e7189d20-462a-4e4e-b1ff-9b9a9c754554,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 09:32,33.27,West End,0.42,991.79,0,0.84,5.89
2.71,Lyft,Beacon Hill,Boston University,16.5,2,1e6ac14b-b82a-46f3-8672-b982b15a35d6,lyft,Lyft,28-11-2018 23:53,39.34,Boston University,0.85,995.99,0,0.66,10.35
1.44,Uber,South Station,West End,8,1,d74f59be-7516-4a99-bd9e-a705e43b6eb3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 16:02,41.24,West End,0.63,991.56,0,0.62,9.88
2.54,Uber,Northeastern University,Beacon Hill,24,1,f15a9ae5-1cc0-42b7-93ec-076998d6b473,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 13:32,38.3,Beacon Hill,0.59,991.71,0,0.68,6.86
