temp,location,clouds,pressure,rain,humidity,wind,datetime
35.0,Back Bay,0.15,991.78,,0.8,6.62,28-11-2018 07:34:35
34.83,Beacon Hill,0.13,991.63,,0.8,6.65,28-11-2018 07:34:35
34.99,Boston University,0.16,991.78,,0.8,6.5,28-11-2018 07:34:35
34.87,Fenway,0.16,991.79,,0.8,6.54,28-11-2018 07:34:35
35.86,Financial District,0.15,991.76,,0.77,6.73,28-11-2018 07:34:35
35.02,Haymarket Square,0.15,991.75,,0.8,6.7,28-11-2018 07:34:35
35.04,North End,0.14,991.75,,0.8,6.72,28-11-2018 07:34:35
34.97,North Station,0.13,991.57,,0.8,6.71,28-11-2018 07:34:35
34.86,Northeastern University,0.15,991.79,,0.8,6.59,28-11-2018 07:34:35
35.83,South Station,0.15,991.77,,0.77,6.74,28-11-2018 07:34:35
34.91,Theatre District,0.15,991.77,,0.8,6.69,28-11-2018 07:34:35
34.95,West End,0.15,991.76,,0.8,6.66,28-11-2018 07:34:35
40.36,Northeastern University,1.0,1014.17,,0.92,1.19,26-11-2018 06:19:02
40.42,Theatre District,1.0,1014.18,,0.92,1.28,26-11-2018 06:19:02
40.49,Beacon Hill,1.0,1014.18,,0.91,1.26,26-11-2018 06:19:04
40.52,Financial District,1.0,1014.18,,0.92,1.31,26-11-2018 06:19:04
40.53,Haymarket Square,1.0,1014.19,,0.91,1.3,26-11-2018 06:19:04
40.58,North End,1.0,1014.19,,0.91,1.31,26-11-2018 06:19:04
40.44,West End,1.0,1014.18,,0.92,1.27,26-11-2018 06:19:04
36.57,Back Bay,0.91,1018.34,,0.68,4.11,01-12-2018 01:52:54
36.55,Beacon Hill,0.91,1018.34,,0.69,4.07,01-12-2018 01:52:54
36.53,Boston University,0.91,1018.34,,0.68,4.18,01-12-2018 01:52:54
36.46,Fenway,0.91,1018.34,,0.69,4.17,01-12-2018 01:52:54
36.55,Financial District,0.91,1018.34,,0.69,4.03,01-12-2018 01:52:54
36.57,Haymarket Square,0.91,1018.34,,0.69,4.03,01-12-2018 01:52:54
36.6,North End,0.91,1018.34,,0.68,4.02,01-12-2018 01:52:54
36.54,North Station,0.91,1018.35,,0.69,4.04,01-12-2018 01:52:54
36.48,Northeastern University,0.91,1018.34,,0.69,4.15,01-12-2018 01:52:54
36.54,South Station,0.91,1018.34,,0.69,4.04,01-12-2018 01:52:54
36.49,Theatre District,0.91,1018.34,,0.69,4.06,01-12-2018 01:52:54
36.49,West End,0.91,1018.34,,0.69,4.05,01-12-2018 01:52:54
44.56,Beacon Hill,0.91,1009.02,0.0032,0.86,9.42,26-11-2018 21:35:09
44.52,Boston University,0.91,1008.99,0.0052,0.86,9.3,26-11-2018 21:35:09
44.55,Haymarket Square,0.92,1009.04,,0.86,9.45,26-11-2018 21:35:09
44.6,North End,0.92,1009.04,0.003,0.86,9.46,26-11-2018 21:35:09
44.39,Theatre District,0.91,1009.02,0.003,0.86,9.48,26-11-2018 21:35:09
42.63,Haymarket Square,0.91,1014.85,0.003,0.9,2.23,26-11-2018 14:05:08
42.67,North End,0.91,1014.85,0.003,0.9,2.23,26-11-2018 14:05:08
42.26,South Station,0.91,1014.84,0.0021,0.92,2.24,26-11-2018 14:05:08
40.83,Beacon Hill,1.0,1014.58,,0.93,1.28,26-11-2018 08:34:06
40.71,Boston University,1.0,1014.59,,0.93,1.27,26-11-2018 08:34:06
40.57,Fenway,1.0,1014.59,,0.94,1.25,26-11-2018 08:34:06
40.88,Haymarket Square,1.0,1014.57,,0.93,1.29,26-11-2018 08:34:06
40.91,North End,1.0,1014.57,,0.93,1.29,26-11-2018 08:34:06
40.81,North Station,1.0,1014.57,,0.93,1.3,26-11-2018 08:34:06
40.62,Northeastern University,1.0,1014.58,,0.94,1.24,26-11-2018 08:34:06
40.75,West End,1.0,1014.57,,0.93,1.29,26-11-2018 08:34:06
37.46,Back Bay,1.0,1004.84,,0.92,10.68,17-12-2018 08:45:01
37.48,Beacon Hill,1.0,1004.84,,0.92,10.68,17-12-2018 08:45:01
37.41,Boston University,1.0,1004.88,,0.91,10.51,17-12-2018 08:45:01
37.17,Fenway,1.0,1004.86,,0.93,10.6,17-12-2018 08:45:01
38.34,Financial District,1.0,1004.82,,0.89,10.81,17-12-2018 08:45:01
37.45,Haymarket Square,1.0,1004.83,,0.92,10.72,17-12-2018 08:45:01
37.5,North End,1.0,1004.83,,0.92,10.74,17-12-2018 08:45:01
37.34,North Station,1.0,1004.84,,0.92,10.67,17-12-2018 08:45:01
37.23,Northeastern University,1.0,1004.84,,0.93,10.7,17-12-2018 08:45:01
38.32,South Station,1.0,1004.81,,0.89,10.84,17-12-2018 08:45:01
37.31,Theatre District,1.0,1004.82,,0.93,10.78,17-12-2018 08:45:01
37.28,West End,1.0,1004.84,,0.92,10.67,17-12-2018 08:45:01
41.42,Boston University,0.94,1028.29,,0.75,4.94,14-12-2018 22:45:02
42.38,South Station,0.93,1028.3,,0.73,5.06,14-12-2018 22:45:02
34.95,Haymarket Square,0.52,991.74,,0.79,5.82,28-11-2018 08:07:40
34.97,North End,0.52,991.74,,0.79,5.84,28-11-2018 08:07:40
34.85,Northeastern University,0.55,991.77,,0.79,5.75,28-11-2018 08:07:40
35.44,South Station,0.53,991.75,,0.78,5.86,28-11-2018 08:07:40
24.5,North Station,0.08,1026.8,,0.45,5.3,13-12-2018 03:25:05
40.98,Beacon Hill,1.0,993.29,,0.65,9.83,28-11-2018 20:32:07
41.19,Boston University,1.0,993.32,,0.64,9.67,28-11-2018 20:32:07
40.81,Fenway,1.0,993.33,,0.65,9.75,28-11-2018 20:32:07
41.46,Financial District,1.0,993.23,,0.64,9.93,28-11-2018 20:32:07
40.85,Haymarket Square,1.0,993.18,,0.66,9.8,28-11-2018 20:32:07
40.76,North Station,1.0,993.28,,0.66,9.83,28-11-2018 20:32:07
40.68,Northeastern University,1.0,993.32,,0.66,9.83,28-11-2018 20:32:07
41.4,South Station,1.0,993.19,,0.64,9.89,28-11-2018 20:32:07
40.71,West End,1.0,993.28,,0.66,9.82,28-11-2018 20:32:07
44.58,Back Bay,0.97,1007.95,0.011,0.88,9.56,26-11-2018 22:41:40
44.58,Beacon Hill,0.97,1007.97,0.017,0.88,9.57,26-11-2018 22:41:40
44.49,Boston University,0.97,1007.93,0.0103,0.88,9.42,26-11-2018 22:41:40
44.43,Fenway,0.97,1007.92,0.0077,0.88,9.49,26-11-2018 22:41:40
45.52,Financial District,0.97,1007.98,0.0137,0.84,9.68,26-11-2018 22:41:40
44.62,Haymarket Square,0.97,1007.99,0.0227,0.87,9.61,26-11-2018 22:41:40
44.66,North End,0.97,1008.0,0.024,0.87,9.63,26-11-2018 22:41:40
44.57,North Station,0.97,1007.99,0.0253,0.88,9.57,26-11-2018 22:41:40
44.44,Northeastern University,0.97,1007.93,0.0067,0.88,9.56,26-11-2018 22:41:40
45.49,South Station,0.97,1007.97,0.011,0.84,9.7,26-11-2018 22:41:40
44.52,Theatre District,0.97,1007.97,0.011,0.88,9.65,26-11-2018 22:41:40
44.53,West End,0.97,1007.98,0.0217,0.88,9.57,26-11-2018 22:41:40
38.05,Back Bay,1.0,1000.29,,0.69,10.08,29-11-2018 06:52:54
38.02,Beacon Hill,1.0,1000.28,,0.69,10.07,29-11-2018 06:52:54
37.79,Boston University,0.85,1000.53,,0.69,10.09,29-11-2018 06:52:54
37.99,Fenway,1.0,1000.31,,0.69,10.06,29-11-2018 06:52:54
37.99,Financial District,0.84,1000.5,,0.68,10.14,29-11-2018 06:52:54
38.03,Haymarket Square,1.0,1000.28,,0.69,10.07,29-11-2018 06:52:54
38.06,North End,1.0,1000.27,,0.69,10.07,29-11-2018 06:52:54
38.02,North Station,1.0,1000.28,,0.69,10.05,29-11-2018 06:52:54
38.0,Northeastern University,1.0,1000.3,,0.69,10.09,29-11-2018 06:52:54
38.25,South Station,1.0,1000.28,,0.68,10.12,29-11-2018 06:52:54
37.99,Theatre District,1.0,1000.28,,0.69,10.1,29-11-2018 06:52:54
37.98,West End,1.0,1000.28,,0.69,10.06,29-11-2018 06:52:54
38.92,Back Bay,0.44,991.95,,0.67,11.2,28-11-2018 14:32:07
38.84,Beacon Hill,0.44,991.94,,0.67,11.2,28-11-2018 14:32:07
38.87,Boston University,0.44,991.96,,0.67,11.29,28-11-2018 14:32:07
39.03,Fenway,0.44,991.96,,0.67,11.22,28-11-2018 14:32:07
38.99,North Station,0.44,991.93,,0.67,11.2,28-11-2018 14:32:07
39.04,Northeastern University,0.44,991.96,,0.67,11.17,28-11-2018 14:32:07
39.18,South Station,0.45,991.94,,0.66,11.11,28-11-2018 14:32:07
38.99,Theatre District,0.45,991.95,,0.67,11.14,28-11-2018 14:32:07
38.96,West End,0.44,991.94,,0.67,11.2,28-11-2018 14:32:07
41.04,Fenway,0.98,1014.34,,0.92,1.79,26-11-2018 06:49:44
41.16,North End,0.98,1014.35,,0.92,1.82,26-11-2018 06:49:44
41.11,North Station,0.98,1014.35,,0.92,1.81,26-11-2018 06:49:44
41.1,Northeastern University,0.98,1014.34,,0.92,1.81,26-11-2018 06:49:44
41.62,South Station,0.98,1014.35,,0.91,1.83,26-11-2018 06:49:44
41.11,Theatre District,0.98,1014.34,,0.92,1.82,26-11-2018 06:49:44
41.07,West End,0.98,1014.35,,0.92,1.81,26-11-2018 06:49:44
44.32,Back Bay,1.0,1003.12,0.1144,0.9,13.64,27-11-2018 02:15:22
44.11,Fenway,1.0,1003.08,0.117,0.91,13.58,27-11-2018 02:15:22
44.25,North Station,1.0,1003.18,0.1408,0.91,13.66,27-11-2018 02:15:22
43.86,Beacon Hill,0.5,1031.41,,0.61,3.76,14-12-2018 17:45:01
43.83,Haymarket Square,0.5,1031.42,,0.62,3.77,14-12-2018 17:45:01
43.83,North End,0.5,1031.42,,0.62,3.78,14-12-2018 17:45:01
43.94,Theatre District,0.5,1031.42,,0.61,3.74,14-12-2018 17:45:01
42.68,Back Bay,1.0,1015.04,0.024,0.93,7.68,02-12-2018 13:52:54
42.63,Beacon Hill,1.0,1015.04,0.0241,0.93,7.66,02-12-2018 13:52:54
42.57,Boston University,1.0,1015.03,0.0249,0.93,7.71,02-12-2018 13:52:54
42.72,Fenway,1.0,1015.03,0.0249,0.93,7.7,02-12-2018 13:52:54
42.86,Financial District,1.0,1015.05,0.025,0.92,7.64,02-12-2018 13:52:54
42.71,Haymarket Square,1.0,1015.05,0.025,0.93,7.65,02-12-2018 13:52:54
42.73,North End,1.0,1015.05,0.025,0.93,7.64,02-12-2018 13:52:54
42.74,North Station,1.0,1015.05,0.025,0.93,7.66,02-12-2018 13:52:54
42.78,Northeastern University,1.0,1015.03,0.025,0.92,7.68,02-12-2018 13:52:54
42.9,South Station,1.0,1015.05,0.025,0.92,7.64,02-12-2018 13:52:54
42.77,Theatre District,1.0,1015.04,0.0241,0.93,7.65,02-12-2018 13:52:54
42.7,West End,1.0,1015.05,0.0241,0.93,7.66,02-12-2018 13:52:54
40.04,Fenway,0.12,1022.78,,0.61,3.28,01-12-2018 15:53:00
40.61,Back Bay,0.86,1014.17,,0.93,2.65,26-11-2018 04:43:18
40.36,Theatre District,0.86,1014.17,,0.94,2.67,26-11-2018 04:43:18
40.42,West End,0.86,1014.17,,0.94,2.63,26-11-2018 04:43:18
36.9,South Station,0.29,1001.87,,0.68,9.94,18-12-2018 02:45:03
40.7,Back Bay,0.94,1013.75,,0.92,2.83,26-11-2018 04:55:42
40.68,Beacon Hill,0.94,1013.76,,0.92,2.8,26-11-2018 04:55:42
40.61,West End,0.94,1013.77,,0.92,2.77,26-11-2018 04:55:42
43.97,Back Bay,0.51,1031.41,,0.61,3.74,14-12-2018 17:45:02
44.12,Boston University,0.51,1031.39,,0.61,3.75,14-12-2018 17:45:02
44.1,Fenway,0.51,1031.4,,0.61,3.73,14-12-2018 17:45:02
43.81,Financial District,0.5,1031.42,,0.62,3.75,14-12-2018 17:45:02
43.87,North Station,0.5,1031.42,,0.61,3.78,14-12-2018 17:45:02
44.12,Northeastern University,0.51,1031.4,,0.61,3.72,14-12-2018 17:45:02
43.87,South Station,0.5,1031.42,,0.62,3.74,14-12-2018 17:45:02
43.85,West End,0.5,1031.42,,0.61,3.77,14-12-2018 17:45:02
35.07,Back Bay,0.58,991.7,,0.79,5.57,28-11-2018 07:54:48
35.03,Beacon Hill,0.57,991.69,,0.79,5.59,28-11-2018 07:54:48
35.01,Boston University,0.59,991.7,,0.79,5.47,28-11-2018 07:54:48
35.03,Fenway,0.6,991.71,,0.79,5.5,28-11-2018 07:54:48
35.49,Financial District,0.57,991.69,,0.77,5.65,28-11-2018 07:54:48
35.11,Haymarket Square,0.57,991.68,,0.79,5.63,28-11-2018 07:54:48
35.13,North End,0.56,991.68,,0.78,5.65,28-11-2018 07:54:48
35.12,North Station,0.57,991.68,,0.78,5.61,28-11-2018 07:54:48
35.04,Northeastern University,0.6,991.71,,0.79,5.55,28-11-2018 07:54:48
35.48,South Station,0.57,991.69,,0.77,5.66,28-11-2018 07:54:48
35.06,Theatre District,0.58,991.69,,0.79,5.63,28-11-2018 07:54:48
35.07,West End,0.57,991.68,,0.79,5.6,28-11-2018 07:54:48
30.73,Back Bay,0.03,1017.24,,0.81,3.0,30-11-2018 12:52:54
30.66,Beacon Hill,0.03,1017.23,,0.82,3.02,30-11-2018 12:52:54
30.67,Boston University,0.03,1017.24,,0.82,2.92,30-11-2018 12:52:54
30.69,Fenway,0.03,1017.24,,0.82,2.95,30-11-2018 12:52:54
30.79,Financial District,0.04,1017.23,,0.81,3.07,30-11-2018 12:52:54
30.73,Haymarket Square,0.03,1017.23,,0.82,3.05,30-11-2018 12:52:54
30.75,North End,0.03,1017.23,,0.81,3.06,30-11-2018 12:52:54
30.73,North Station,0.03,1017.23,,0.81,3.03,30-11-2018 12:52:54
30.76,Northeastern University,0.03,1017.24,,0.81,2.98,30-11-2018 12:52:54
30.82,South Station,0.04,1017.23,,0.81,3.07,30-11-2018 12:52:54
30.76,Theatre District,0.03,1017.23,,0.81,3.05,30-11-2018 12:52:54
30.69,West End,0.03,1017.23,,0.82,3.02,30-11-2018 12:52:54
33.6,Back Bay,0.99,1002.47,,0.61,13.22,18-12-2018 06:45:01
33.51,Beacon Hill,1.0,1002.45,,0.61,13.31,18-12-2018 06:45:01
33.67,Boston University,0.99,1002.5,,0.61,13.03,18-12-2018 06:45:01
33.39,Fenway,0.98,1002.5,,0.62,13.06,18-12-2018 06:45:01
33.98,Financial District,1.0,1002.43,,0.6,13.43,18-12-2018 06:45:01
33.56,Haymarket Square,0.93,1002.46,,0.62,12.95,18-12-2018 06:45:01
33.55,North End,1.0,1002.43,,0.61,13.44,18-12-2018 06:45:01
33.43,North Station,1.0,1002.44,,0.61,13.37,18-12-2018 06:45:01
33.33,Northeastern University,0.98,1002.48,,0.62,13.15,18-12-2018 06:45:01
33.79,South Station,1.0,1002.92,,0.61,13.37,18-12-2018 06:45:01
33.3,Theatre District,0.99,1002.45,,0.62,13.35,18-12-2018 06:45:01
33.34,West End,1.0,1002.44,,0.62,13.34,18-12-2018 06:45:01
24.0,Back Bay,0.5,1008.8,,0.51,14.86,18-12-2018 12:45:01
23.98,Beacon Hill,0.5,1008.79,,0.51,14.93,18-12-2018 12:45:01
24.16,Boston University,0.5,1008.83,,0.5,14.7,18-12-2018 12:45:01
23.84,Fenway,0.5,1008.83,,0.51,14.74,18-12-2018 12:45:01
24.07,Financial District,0.5,1008.78,,0.51,15.03,18-12-2018 12:45:01
23.88,Haymarket Square,0.5,1008.77,,0.51,15.0,18-12-2018 12:45:01
23.91,North End,0.5,1008.77,,0.51,15.03,18-12-2018 12:45:01
23.85,North Station,0.5,1008.78,,0.51,14.97,18-12-2018 12:45:01
23.76,Northeastern University,0.5,1008.82,,0.51,14.81,18-12-2018 12:45:01
24.02,South Station,0.5,1008.78,,0.51,15.03,18-12-2018 12:45:01
23.72,Theatre District,0.5,1008.79,,0.51,14.97,18-12-2018 12:45:01
42.24,Back Bay,0.89,1012.49,0.0801,0.77,10.94,16-12-2018 22:45:01
42.11,Haymarket Square,0.89,1012.47,0.0431,0.77,11.18,16-12-2018 22:45:01
42.13,North End,0.89,1012.51,0.0391,0.77,11.09,16-12-2018 22:45:01
41.89,Theatre District,0.89,1012.49,0.0622,0.78,11.09,16-12-2018 22:45:01
39.01,Back Bay,0.99,1018.26,0.033,0.92,5.22,02-12-2018 10:52:54
38.99,Beacon Hill,0.99,1018.26,0.0343,0.92,5.25,02-12-2018 10:52:54
38.93,Boston University,0.99,1018.25,0.0457,0.92,5.12,02-12-2018 10:52:54
38.86,Fenway,0.99,1018.25,0.04,0.93,5.16,02-12-2018 10:52:54
41.34,Financial District,0.99,1018.26,0.034,0.84,5.31,02-12-2018 10:52:54
39.04,Haymarket Square,0.99,1018.27,0.0371,0.92,5.29,02-12-2018 10:52:54
39.08,North End,0.99,1018.27,0.037,0.92,5.3,02-12-2018 10:52:54
39.0,North Station,0.99,1018.27,0.0373,0.92,5.26,02-12-2018 10:52:54
38.89,Northeastern University,0.99,1018.25,0.0336,0.93,5.21,02-12-2018 10:52:54
41.34,South Station,0.99,1018.26,0.0329,0.84,5.32,02-12-2018 10:52:54
38.95,Theatre District,0.99,1018.26,0.0331,0.93,5.28,02-12-2018 10:52:54
38.95,West End,0.99,1018.27,0.0354,0.92,5.25,02-12-2018 10:52:54
49.72,Back Bay,0.63,1020.99,,0.71,4.68,15-12-2018 19:45:01
49.87,Boston University,0.64,1020.92,,0.71,4.65,15-12-2018 19:45:01
49.88,Fenway,0.64,1020.9,,0.71,4.63,15-12-2018 19:45:01
50.03,Haymarket Square,0.61,1020.95,,0.7,4.75,15-12-2018 19:45:01
50.06,North End,0.61,1020.95,,0.7,4.76,15-12-2018 19:45:01
50.01,North Station,0.61,1020.95,,0.7,4.75,15-12-2018 19:45:01
49.89,Northeastern University,0.63,1020.9,,0.71,4.64,15-12-2018 19:45:01
50.71,South Station,0.61,1020.93,,0.69,4.72,15-12-2018 19:45:01
40.0,Back Bay,0.8,994.68,,0.66,10.02,28-11-2018 22:32:09
39.97,Beacon Hill,0.8,994.66,,0.66,10.04,28-11-2018 22:32:09
39.97,Boston University,0.79,994.69,,0.66,9.88,28-11-2018 22:32:09
39.86,Fenway,0.8,994.7,,0.66,9.94,28-11-2018 22:32:09
41.07,Financial District,0.81,994.65,,0.63,10.13,28-11-2018 22:32:09
40.05,Haymarket Square,0.8,994.65,,0.66,10.08,28-11-2018 22:32:09
40.1,North End,0.8,994.64,,0.66,10.1,28-11-2018 22:32:09
40.03,North Station,0.8,994.65,,0.66,10.05,28-11-2018 22:32:09
39.99,Northeastern University,0.8,994.69,,0.66,10.01,28-11-2018 22:32:09
41.08,South Station,0.81,994.65,,0.63,10.15,28-11-2018 22:32:09
40.07,Theatre District,0.81,994.66,,0.66,10.1,28-11-2018 22:32:09
39.98,West End,0.8,994.65,,0.66,10.04,28-11-2018 22:32:09
33.47,Back Bay,0.4,991.97,,0.84,6.76,28-11-2018 09:43:15
33.45,Beacon Hill,0.4,991.96,,0.84,6.78,28-11-2018 09:43:15
33.59,Boston University,0.4,991.98,,0.83,6.67,28-11-2018 09:43:15
33.2,Fenway,0.4,991.98,,0.84,6.71,28-11-2018 09:43:15
34.16,Financial District,0.4,991.96,,0.81,6.84,28-11-2018 09:43:15
33.27,Haymarket Square,0.4,991.95,,0.84,6.81,28-11-2018 09:43:15
33.29,North End,0.4,991.95,,0.84,6.82,28-11-2018 09:43:15
33.21,North Station,0.4,991.95,,0.85,6.79,28-11-2018 09:43:15
33.07,Northeastern University,0.4,991.99,,0.85,6.76,28-11-2018 09:43:15
34.11,South Station,0.4,991.96,,0.82,6.85,28-11-2018 09:43:15
33.06,Theatre District,0.4,991.97,,0.85,6.82,28-11-2018 09:43:15
33.15,West End,0.4,991.95,,0.85,6.78,28-11-2018 09:43:15
32.06,Back Bay,0.49,1020.73,,0.8,4.63,01-12-2018 10:52:54
32.05,Beacon Hill,0.51,1020.73,,0.8,4.64,01-12-2018 10:52:54
31.9,Fenway,0.47,1020.73,,0.81,4.59,01-12-2018 10:52:54
34.79,Financial District,0.51,1020.73,,0.72,4.69,01-12-2018 10:52:54
32.11,Haymarket Square,0.52,1020.73,,0.8,4.66,01-12-2018 10:52:54
32.14,North End,0.52,1020.73,,0.8,4.67,01-12-2018 10:52:54
32.1,North Station,0.53,1020.73,,0.8,4.65,01-12-2018 10:52:54
31.92,Northeastern University,0.47,1020.73,,0.81,4.63,01-12-2018 10:52:54
34.76,South Station,0.5,1020.73,,0.72,4.7,01-12-2018 10:52:54
31.99,Theatre District,0.5,1020.73,,0.81,4.67,01-12-2018 10:52:54
32.04,West End,0.52,1020.73,,0.8,4.64,01-12-2018 10:52:54
45.19,Beacon Hill,1.0,1022.35,,0.91,6.19,15-12-2018 06:45:02
45.03,Theatre District,1.0,1022.36,,0.92,6.19,15-12-2018 06:45:02
45.08,West End,1.0,1022.35,,0.92,6.23,15-12-2018 06:45:02
44.04,West End,1.0,998.21,0.0089,0.9,14.69,27-11-2018 05:44:59
34.22,Boston University,0.82,1018.72,,0.76,3.75,01-12-2018 04:53:01
42.32,Beacon Hill,0.9,1018.8,0.0109,0.74,9.6,16-12-2018 16:45:02
42.32,Boston University,0.92,1018.89,0.0259,0.73,9.23,16-12-2018 16:45:02
42.19,Fenway,0.91,1018.76,0.0209,0.75,9.48,16-12-2018 16:45:02
42.63,Financial District,0.9,1018.8,0.007,0.73,9.7,16-12-2018 16:45:02
42.35,North Station,0.91,1018.92,0.01,0.73,9.44,16-12-2018 16:45:02
42.38,Northeastern University,0.93,1018.89,0.014,0.73,9.36,16-12-2018 16:45:02
42.28,West End,0.89,1018.8,0.01,0.74,9.61,16-12-2018 16:45:02
38.95,Back Bay,0.2,1010.77,,0.62,8.15,29-11-2018 23:52:54
38.92,Beacon Hill,0.21,1010.76,,0.62,8.18,29-11-2018 23:52:54
38.97,Boston University,0.19,1010.78,,0.62,8.05,29-11-2018 23:52:54
38.78,Fenway,0.19,1010.78,,0.62,8.08,29-11-2018 23:52:54
39.34,Financial District,0.22,1010.76,,0.61,8.25,29-11-2018 23:52:54
38.9,Haymarket Square,0.22,1010.76,,0.62,8.22,29-11-2018 23:52:54
38.94,North End,0.22,1010.76,,0.62,8.24,29-11-2018 23:52:54
38.85,North Station,0.22,1010.76,,0.62,8.2,29-11-2018 23:52:54
38.74,Northeastern University,0.19,1010.78,,0.62,8.13,29-11-2018 23:52:54
38.76,Theatre District,0.21,1010.77,,0.62,8.21,29-11-2018 23:52:54
38.8,West End,0.22,1010.76,,0.62,8.19,29-11-2018 23:52:54
30.88,Back Bay,0.2,1022.81,,0.56,5.48,09-12-2018 23:06:24
30.88,Beacon Hill,0.2,1022.8,,0.56,5.53,09-12-2018 23:06:24
30.89,Boston University,0.21,1022.82,,0.56,5.42,09-12-2018 23:06:24
30.86,Fenway,0.21,1022.83,,0.56,5.42,09-12-2018 23:06:24
29.79,Financial District,0.2,1022.8,,0.59,5.56,09-12-2018 23:06:24
30.91,Haymarket Square,0.19,1022.8,,0.56,5.57,09-12-2018 23:06:24
30.93,North End,0.19,1022.8,,0.56,5.58,09-12-2018 23:06:24
30.92,North Station,0.19,1022.8,,0.56,5.56,09-12-2018 23:06:24
30.89,Northeastern University,0.21,1022.82,,0.56,5.44,09-12-2018 23:06:24
29.79,South Station,0.2,1022.81,,0.59,5.56,09-12-2018 23:06:24
30.9,Theatre District,0.2,1022.81,,0.56,5.53,09-12-2018 23:06:24
30.88,West End,0.19,1022.8,,0.57,5.55,09-12-2018 23:06:24
38.34,Beacon Hill,0.58,997.48,,0.72,10.43,29-11-2018 01:27:03
38.16,Fenway,0.59,997.52,,0.72,10.33,29-11-2018 01:27:03
38.31,Haymarket Square,0.58,997.47,,0.72,10.48,29-11-2018 01:27:03
38.34,North End,0.58,997.46,,0.72,10.49,29-11-2018 01:27:03
36.67,South Station,0.58,997.48,,0.77,10.53,29-11-2018 01:27:03
38.12,Theatre District,0.58,997.48,,0.72,10.49,29-11-2018 01:27:03
39.41,Boston University,0.22,1033.59,,0.66,3.12,14-12-2018 15:45:01
39.31,Haymarket Square,0.21,1033.6,,0.66,3.22,14-12-2018 15:45:01
39.33,North End,0.21,1033.6,,0.66,3.22,14-12-2018 15:45:01
39.45,Theatre District,0.21,1033.59,,0.66,3.17,14-12-2018 15:45:01
38.34,Haymarket Square,0.59,997.44,,0.72,10.43,29-11-2018 01:24:44
38.37,North End,0.59,997.43,,0.71,10.44,29-11-2018 01:24:44
38.14,Northeastern University,0.6,997.48,,0.72,10.35,29-11-2018 01:24:44
40.37,Boston University,1.0,1014.17,,0.91,1.1,26-11-2018 06:16:14
40.26,Fenway,1.0,1014.17,,0.92,1.11,26-11-2018 06:16:14
40.57,North End,1.0,1014.19,,0.91,1.27,26-11-2018 06:16:14
40.49,South Station,1.0,1014.18,,0.92,1.28,26-11-2018 06:16:14
48.08,Back Bay,0.18,1001.45,,0.54,10.64,03-12-2018 22:52:54
48.04,Beacon Hill,0.18,1001.44,,0.54,10.63,03-12-2018 22:52:54
48.06,Boston University,0.18,1001.46,,0.54,10.19,03-12-2018 22:52:54
47.97,Fenway,0.18,1001.46,,0.55,10.45,03-12-2018 22:52:54
48.61,Financial District,0.18,1001.44,,0.53,10.97,03-12-2018 22:52:54
48.06,Haymarket Square,0.18,1001.43,,0.54,10.72,03-12-2018 22:52:54
48.1,North End,0.18,1001.43,,0.54,10.76,03-12-2018 22:52:54
48.03,North Station,0.18,1001.43,,0.54,10.58,03-12-2018 22:52:54
48.0,Northeastern University,0.18,1001.46,,0.55,10.71,03-12-2018 22:52:54
48.6,South Station,0.18,1001.44,,0.53,11.07,03-12-2018 22:52:54
48.01,Theatre District,0.18,1001.45,,0.55,10.91,03-12-2018 22:52:54
47.99,West End,0.18,1001.44,,0.55,10.59,03-12-2018 22:52:54
29.89,Back Bay,0.68,1034.98,,0.7,1.92,14-12-2018 03:45:01
29.9,Beacon Hill,0.69,1034.98,,0.71,1.92,14-12-2018 03:45:01
29.81,Boston University,0.69,1034.98,,0.7,1.87,14-12-2018 03:45:01
29.66,Fenway,0.69,1034.98,,0.71,1.89,14-12-2018 03:45:01
29.88,Financial District,0.68,1034.97,,0.71,1.96,14-12-2018 03:45:01
29.87,Haymarket Square,0.69,1034.98,,0.71,1.94,14-12-2018 03:45:01
29.92,North End,0.68,1034.98,,0.71,1.94,14-12-2018 03:45:01
29.78,North Station,0.69,1034.98,,0.71,1.92,14-12-2018 03:45:01
29.71,Northeastern University,0.68,1034.98,,0.71,1.93,14-12-2018 03:45:01
29.86,South Station,0.68,1034.97,,0.71,1.98,14-12-2018 03:45:01
29.77,Theatre District,0.68,1034.97,,0.71,1.96,14-12-2018 03:45:01
29.73,West End,0.69,1034.98,,0.71,1.92,14-12-2018 03:45:01
41.42,North Station,0.92,991.49,,0.63,9.23,28-11-2018 17:02:09
48.79,Back Bay,0.55,1021.36,,0.72,5.44,15-12-2018 20:45:01
48.81,Boston University,0.56,1021.36,,0.71,5.36,15-12-2018 20:45:01
48.74,Haymarket Square,0.54,1021.38,,0.71,5.53,15-12-2018 20:45:01
48.78,North End,0.54,1021.38,,0.71,5.55,15-12-2018 20:45:01
48.68,North Station,0.54,1021.38,,0.71,5.52,15-12-2018 20:45:01
48.62,Northeastern University,0.56,1021.35,,0.72,5.41,15-12-2018 20:45:01
49.91,South Station,0.54,1021.37,,0.69,5.54,15-12-2018 20:45:01
36.77,Beacon Hill,0.41,1023.64,,0.76,2.5,01-12-2018 23:52:55
35.53,South Station,0.4,1023.64,,0.8,2.52,01-12-2018 23:52:55
36.69,West End,0.41,1023.64,,0.76,2.51,01-12-2018 23:52:55
